Model,Fold,Label,F1_micro,F1_macro,Precision,Recall,FPR,FNR,TPR,TNR,TP,FP,FN,TN
Random Forest,4,PoliceReform,0.21019108280254778,0.13520103381854534,0.9473684210526315,0.17142857142857143,0.0009082652134423251,0.8285714285714286,0.17142857142857143,0.9990917347865577,18,1,87,1100
Random Forest,4,Operations_PatrolsInterventions,0.21019108280254778,0.13520103381854534,1.0,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,1.0,5,0,25,1176
Random Forest,4,StateAdministration,0.21019108280254778,0.13520103381854534,1.0,0.22727272727272727,0.0,0.7727272727272727,0.22727272727272727,1.0,10,0,34,1162
Random Forest,4,RefugeeAssistance,0.21019108280254778,0.13520103381854534,0.0,0.0,0.0,1.0,0.0,1.0,0,0,21,1185
Random Forest,4,ElectionAssistance,0.21019108280254778,0.13520103381854534,0.0,0.0,0.0,1.0,0.0,1.0,0,0,22,1184
Random Forest,4,LegalReform,0.21019108280254778,0.13520103381854534,0.0,0.0,0.0,1.0,0.0,1.0,0,0,26,1180
Random Forest,4,CivilSocietyAssistance,0.21019108280254778,0.13520103381854534,0.0,0.0,0.0,1.0,0.0,1.0,0,0,32,1174
Random Forest,5,PoliceReform,0.17475728155339806,0.13088952924271993,0.8333333333333334,0.14285714285714285,0.0027272727272727275,0.8571428571428571,0.14285714285714285,0.9972727272727273,15,3,90,1097
Random Forest,5,Operations_PatrolsInterventions,0.17475728155339806,0.13088952924271993,1.0,0.2,0.0,0.8,0.2,1.0,6,0,24,1175
Random Forest,5,StateAdministration,0.17475728155339806,0.13088952924271993,1.0,0.06976744186046512,0.0,0.9302325581395349,0.06976744186046512,1.0,3,0,40,1162
Random Forest,5,RefugeeAssistance,0.17475728155339806,0.13088952924271993,1.0,0.047619047619047616,0.0,0.9523809523809523,0.047619047619047616,1.0,1,0,20,1184
Random Forest,5,ElectionAssistance,0.17475728155339806,0.13088952924271993,0.0,0.0,0.0,1.0,0.0,1.0,0,0,22,1183
Random Forest,5,LegalReform,0.17475728155339806,0.13088952924271993,0.0,0.0,0.0,1.0,0.0,1.0,0,0,26,1179
Random Forest,5,CivilSocietyAssistance,0.17475728155339806,0.13088952924271993,1.0,0.0625,0.0,0.9375,0.0625,1.0,2,0,30,1173
